TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1999_2002,"Total population in Urban Audit cities","Zilina","Value",OBS_VALUE,85400
1999_2002,"Proportion of journeys to work by bicycle","Zilina","Value",OBS_VALUE,7.7
1999_2002,"Proportion of journeys to work by foot","Zilina","Value",OBS_VALUE,23.1
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Zilina","Value",OBS_VALUE,57.7
1999_2002,"Proportion of journeys to work by car or motor cycle","Zilina","Value",OBS_VALUE,11.5
2003_2006,"Total population in Urban Audit cities","Zilina","Value",OBS_VALUE,85268
2003_2006,"Proportion of journeys to work by bicycle","Zilina","Value",OBS_VALUE,7.7
2003_2006,"Proportion of journeys to work by foot","Zilina","Value",OBS_VALUE,23.1
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Zilina","Value",OBS_VALUE,50.0
2003_2006,"Proportion of journeys to work by car or motor cycle","Zilina","Value",OBS_VALUE,19.2

