TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Torino","Value",OBS_VALUE,962507
1989_1993,"Proportion of journeys to work by bicycle","Torino","Value",OBS_VALUE,0.9
1989_1993,"Proportion of journeys to work by foot","Torino","Value",OBS_VALUE,11.7
1994_1998,"Total population in Urban Audit cities","Torino","Value",OBS_VALUE,920952
1999_2002,"Total population in Urban Audit cities","Torino","Value",OBS_VALUE,865263
1999_2002,"Proportion of journeys to work by bicycle","Torino","Value",OBS_VALUE,1.4
1999_2002,"Proportion of journeys to work by foot","Torino","Value",OBS_VALUE,10.2
1999_2002,"Proportion of journeys to work by car or motor cycle","Torino","Value",OBS_VALUE,64.1
2003_2006,"Total population in Urban Audit cities","Torino","Value",OBS_VALUE,902255
2003_2006,"Proportion of journeys to work by bicycle","Torino","Value",OBS_VALUE,1.5
2003_2006,"Proportion of journeys to work by foot","Torino","Value",OBS_VALUE,10.9
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Torino","Value",OBS_VALUE,26.9
2003_2006,"Proportion of journeys to work by car or motor cycle","Torino","Value",OBS_VALUE,62.0

