TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Pescara","Value",OBS_VALUE,122236
1989_1993,"Proportion of journeys to work by bicycle","Pescara","Value",OBS_VALUE,1.8
1989_1993,"Proportion of journeys to work by foot","Pescara","Value",OBS_VALUE,14.8
1994_1998,"Total population in Urban Audit cities","Pescara","Value",OBS_VALUE,119871
1999_2002,"Total population in Urban Audit cities","Pescara","Value",OBS_VALUE,116286
1999_2002,"Proportion of journeys to work by bicycle","Pescara","Value",OBS_VALUE,2.0
1999_2002,"Proportion of journeys to work by foot","Pescara","Value",OBS_VALUE,10.3
1999_2002,"Proportion of journeys to work by car or motor cycle","Pescara","Value",OBS_VALUE,80.2
2003_2006,"Total population in Urban Audit cities","Pescara","Value",OBS_VALUE,122577

