TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Pamplona/Iru?a","Value",OBS_VALUE,180372
1994_1998,"Total population in Urban Audit cities","Pamplona/Iru?a","Value",OBS_VALUE,166279
1999_2002,"Total population in Urban Audit cities","Pamplona/Iru?a","Value",OBS_VALUE,183964
1999_2002,"Proportion of journeys to work by bicycle","Pamplona/Iru?a","Value",OBS_VALUE,0.1
1999_2002,"Proportion of journeys to work by foot","Pamplona/Iru?a","Value",OBS_VALUE,17.2
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Pamplona/Iru?a","Value",OBS_VALUE,18.6
2003_2006,"Total population in Urban Audit cities","Pamplona/Iru?a","Value",OBS_VALUE,191865
2003_2006,"Proportion of journeys to work by bicycle","Pamplona/Iru?a","Value",OBS_VALUE,0.7
2003_2006,"Proportion of journeys to work by foot","Pamplona/Iru?a","Value",OBS_VALUE,20.0
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Pamplona/Iru?a","Value",OBS_VALUE,19.3
2003_2006,"Proportion of journeys to work by car or motor cycle","Pamplona/Iru?a","Value",OBS_VALUE,60.0

