TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Palma di Mallorca","Value",OBS_VALUE,296754
1994_1998,"Total population in Urban Audit cities","Palma di Mallorca","Value",OBS_VALUE,304250
1999_2002,"Total population in Urban Audit cities","Palma di Mallorca","Value",OBS_VALUE,333801
1999_2002,"Proportion of journeys to work by bicycle","Palma di Mallorca","Value",OBS_VALUE,0.6
1999_2002,"Proportion of journeys to work by foot","Palma di Mallorca","Value",OBS_VALUE,18.1
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Palma di Mallorca","Value",OBS_VALUE,11.9
2003_2006,"Total population in Urban Audit cities","Palma di Mallorca","Value",OBS_VALUE,368974
2003_2006,"Proportion of journeys to work by bicycle","Palma di Mallorca","Value",OBS_VALUE,0.4
2003_2006,"Proportion of journeys to work by foot","Palma di Mallorca","Value",OBS_VALUE,16.4
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Palma di Mallorca","Value",OBS_VALUE,10.1
2003_2006,"Proportion of journeys to work by car or motor cycle","Palma di Mallorca","Value",OBS_VALUE,73.0

