TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1999_2002,"Total population in Urban Audit cities","Cork","Value",OBS_VALUE,115773
1999_2002,"Proportion of journeys to work by bicycle","Cork","Value",OBS_VALUE,2.0
1999_2002,"Proportion of journeys to work by foot","Cork","Value",OBS_VALUE,21.0
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Cork","Value",OBS_VALUE,9.0
2003_2006,"Total population in Urban Audit cities","Cork","Value",OBS_VALUE,114304
2003_2006,"Proportion of journeys to work by bicycle","Cork","Value",OBS_VALUE,1.9
2003_2006,"Proportion of journeys to work by foot","Cork","Value",OBS_VALUE,18.1
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Cork","Value",OBS_VALUE,8.5
2003_2006,"Proportion of journeys to work by car or motor cycle","Cork","Value",OBS_VALUE,38.9

