TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Firenze","Value",OBS_VALUE,403294
1989_1993,"Proportion of journeys to work by bicycle","Firenze","Value",OBS_VALUE,3.2
1989_1993,"Proportion of journeys to work by foot","Firenze","Value",OBS_VALUE,9.9
1994_1998,"Total population in Urban Audit cities","Firenze","Value",OBS_VALUE,380348
1999_2002,"Total population in Urban Audit cities","Firenze","Value",OBS_VALUE,356118
1999_2002,"Proportion of journeys to work by bicycle","Firenze","Value",OBS_VALUE,4.0
1999_2002,"Proportion of journeys to work by foot","Firenze","Value",OBS_VALUE,7.7
1999_2002,"Proportion of journeys to work by car or motor cycle","Firenze","Value",OBS_VALUE,66.8
2003_2006,"Total population in Urban Audit cities","Firenze","Value",OBS_VALUE,368059

