TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Bratislava","Value",OBS_VALUE,442197
1994_1998,"Total population in Urban Audit cities","Bratislava","Value",OBS_VALUE,452288
1999_2002,"Total population in Urban Audit cities","Bratislava","Value",OBS_VALUE,428672
1999_2002,"Proportion of journeys to work by bicycle","Bratislava","Value",OBS_VALUE,0.2
1999_2002,"Proportion of journeys to work by foot","Bratislava","Value",OBS_VALUE,3.2
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Bratislava","Value",OBS_VALUE,72.2
1999_2002,"Proportion of journeys to work by car or motor cycle","Bratislava","Value",OBS_VALUE,24.4
2003_2006,"Total population in Urban Audit cities","Bratislava","Value",OBS_VALUE,425155
2003_2006,"Proportion of journeys to work by bicycle","Bratislava","Value",OBS_VALUE,0.3
2003_2006,"Proportion of journeys to work by foot","Bratislava","Value",OBS_VALUE,3.5
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Bratislava","Value",OBS_VALUE,70.1
2003_2006,"Proportion of journeys to work by car or motor cycle","Bratislava","Value",OBS_VALUE,26.1

