TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Valladolid","Value",OBS_VALUE,330700
1994_1998,"Total population in Urban Audit cities","Valladolid","Value",OBS_VALUE,319805
1999_2002,"Total population in Urban Audit cities","Valladolid","Value",OBS_VALUE,316580
1999_2002,"Proportion of journeys to work by bicycle","Valladolid","Value",OBS_VALUE,0.8
1999_2002,"Proportion of journeys to work by foot","Valladolid","Value",OBS_VALUE,24.7
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Valladolid","Value",OBS_VALUE,21.0
1999_2002,"Proportion of journeys to work by car or motor cycle","Valladolid","Value",OBS_VALUE,53.3
2003_2006,"Total population in Urban Audit cities","Valladolid","Value",OBS_VALUE,321713
2003_2006,"Proportion of journeys to work by bicycle","Valladolid","Value",OBS_VALUE,0.6
2003_2006,"Proportion of journeys to work by foot","Valladolid","Value",OBS_VALUE,22.4
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Valladolid","Value",OBS_VALUE,19.6
2003_2006,"Proportion of journeys to work by car or motor cycle","Valladolid","Value",OBS_VALUE,57.3

