TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Augsburg","Value",OBS_VALUE,264852
1994_1998,"Total population in Urban Audit cities","Augsburg","Value",OBS_VALUE,258457
1999_2002,"Total population in Urban Audit cities","Augsburg","Value",OBS_VALUE,257836
1999_2002,"Proportion of journeys to work by bicycle","Augsburg","Value",OBS_VALUE,10.0
1999_2002,"Proportion of journeys to work by foot","Augsburg","Value",OBS_VALUE,7.7
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Augsburg","Value",OBS_VALUE,27.5
1999_2002,"Proportion of journeys to work by car or motor cycle","Augsburg","Value",OBS_VALUE,54.8
2003_2006,"Total population in Urban Audit cities","Augsburg","Value",OBS_VALUE,260407
2003_2006,"Proportion of journeys to work by bicycle","Augsburg","Value",OBS_VALUE,8.3
2003_2006,"Proportion of journeys to work by foot","Augsburg","Value",OBS_VALUE,9.2
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Augsburg","Value",OBS_VALUE,26.5
2003_2006,"Proportion of journeys to work by car or motor cycle","Augsburg","Value",OBS_VALUE,56.0

