TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Milano","Value",OBS_VALUE,1369231
1989_1993,"Proportion of journeys to work by bicycle","Milano","Value",OBS_VALUE,1.4
1989_1993,"Proportion of journeys to work by foot","Milano","Value",OBS_VALUE,10.1
1994_1998,"Total population in Urban Audit cities","Milano","Value",OBS_VALUE,1301188
1999_2002,"Total population in Urban Audit cities","Milano","Value",OBS_VALUE,1256211
1999_2002,"Proportion of journeys to work by bicycle","Milano","Value",OBS_VALUE,2.1
1999_2002,"Proportion of journeys to work by foot","Milano","Value",OBS_VALUE,8.8
1999_2002,"Proportion of journeys to work by car or motor cycle","Milano","Value",OBS_VALUE,51.5
2003_2006,"Total population in Urban Audit cities","Milano","Value",OBS_VALUE,1299439

