TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Trier","Value",OBS_VALUE,98958
1994_1998,"Total population in Urban Audit cities","Trier","Value",OBS_VALUE,99750
1999_2002,"Total population in Urban Audit cities","Trier","Value",OBS_VALUE,100024
1999_2002,"Proportion of journeys to work by bicycle","Trier","Value",OBS_VALUE,3.1
1999_2002,"Proportion of journeys to work by foot","Trier","Value",OBS_VALUE,12.7
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Trier","Value",OBS_VALUE,6.2
1999_2002,"Proportion of journeys to work by car or motor cycle","Trier","Value",OBS_VALUE,78.0
2003_2006,"Total population in Urban Audit cities","Trier","Value",OBS_VALUE,100163
2003_2006,"Proportion of journeys to work by bicycle","Trier","Value",OBS_VALUE,3.0
2003_2006,"Proportion of journeys to work by foot","Trier","Value",OBS_VALUE,12.2
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Trier","Value",OBS_VALUE,4.9
2003_2006,"Proportion of journeys to work by car or motor cycle","Trier","Value",OBS_VALUE,78.6

