TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1994_1998,"Proportion of journeys to work by bicycle","Estonia","Value",OBS_VALUE,3.3
1994_1998,"Proportion of journeys to work by foot","Estonia","Value",OBS_VALUE,30.0
1999_2002,"Total population in Urban Audit cities","Estonia","Value",OBS_VALUE,1366959
1999_2002,"Proportion of journeys to work by bicycle","Estonia","Value",OBS_VALUE,3.3
1999_2002,"Proportion of journeys to work by foot","Estonia","Value",OBS_VALUE,28.4
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Estonia","Value",OBS_VALUE,32.0
1999_2002,"Proportion of journeys to work by car or motor cycle","Estonia","Value",OBS_VALUE,34.7
2003_2006,"Proportion of journeys to work by bicycle","Estonia","Value",OBS_VALUE,2.9
2003_2006,"Proportion of journeys to work by foot","Estonia","Value",OBS_VALUE,26.3
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Estonia","Value",OBS_VALUE,30.3
2003_2006,"Proportion of journeys to work by car or motor cycle","Estonia","Value",OBS_VALUE,40.2

