TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","Hamburg","Value",OBS_VALUE,1688785
1994_1998,"Total population in Urban Audit cities","Hamburg","Value",OBS_VALUE,1707990
1999_2002,"Total population in Urban Audit cities","Hamburg","Value",OBS_VALUE,1726363
1999_2002,"Proportion of journeys to work by bicycle","Hamburg","Value",OBS_VALUE,7.0
1999_2002,"Proportion of journeys to work by foot","Hamburg","Value",OBS_VALUE,8.3
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Hamburg","Value",OBS_VALUE,33.0
1999_2002,"Proportion of journeys to work by car or motor cycle","Hamburg","Value",OBS_VALUE,51.7
2003_2006,"Total population in Urban Audit cities","Hamburg","Value",OBS_VALUE,1734830
2003_2006,"Proportion of journeys to work by bicycle","Hamburg","Value",OBS_VALUE,7.8
2003_2006,"Proportion of journeys to work by foot","Hamburg","Value",OBS_VALUE,7.6
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","Hamburg","Value",OBS_VALUE,33.3
2003_2006,"Proportion of journeys to work by car or motor cycle","Hamburg","Value",OBS_VALUE,51.3

