TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","M?lheim a.d.Ruhr","Value",OBS_VALUE,176962
1994_1998,"Total population in Urban Audit cities","M?lheim a.d.Ruhr","Value",OBS_VALUE,176000
1999_2002,"Total population in Urban Audit cities","M?lheim a.d.Ruhr","Value",OBS_VALUE,172332
1999_2002,"Proportion of journeys to work by bicycle","M?lheim a.d.Ruhr","Value",OBS_VALUE,1.8
1999_2002,"Proportion of journeys to work by foot","M?lheim a.d.Ruhr","Value",OBS_VALUE,8.1
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","M?lheim a.d.Ruhr","Value",OBS_VALUE,17.7
1999_2002,"Proportion of journeys to work by car or motor cycle","M?lheim a.d.Ruhr","Value",OBS_VALUE,72.4
2003_2006,"Total population in Urban Audit cities","M?lheim a.d.Ruhr","Value",OBS_VALUE,170327
2003_2006,"Proportion of journeys to work by bicycle","M?lheim a.d.Ruhr","Value",OBS_VALUE,3.1
2003_2006,"Proportion of journeys to work by foot","M?lheim a.d.Ruhr","Value",OBS_VALUE,8.1
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","M?lheim a.d.Ruhr","Value",OBS_VALUE,18.5
2003_2006,"Proportion of journeys to work by car or motor cycle","M?lheim a.d.Ruhr","Value",OBS_VALUE,69.1

