TIME,INDIC_UR_LAB,CITIES_LAB,INFO_LAB,INDICATORS,INDICATORS_VALUE
1989_1993,"Total population in Urban Audit cities","M?nchengladbach","Value",OBS_VALUE,265069
1994_1998,"Total population in Urban Audit cities","M?nchengladbach","Value",OBS_VALUE,266873
1999_2002,"Total population in Urban Audit cities","M?nchengladbach","Value",OBS_VALUE,262963
1999_2002,"Proportion of journeys to work by bicycle","M?nchengladbach","Value",OBS_VALUE,7.1
1999_2002,"Proportion of journeys to work by foot","M?nchengladbach","Value",OBS_VALUE,9.6
1999_2002,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","M?nchengladbach","Value",OBS_VALUE,8.5
1999_2002,"Proportion of journeys to work by car or motor cycle","M?nchengladbach","Value",OBS_VALUE,74.8
2003_2006,"Total population in Urban Audit cities","M?nchengladbach","Value",OBS_VALUE,261966
2003_2006,"Proportion of journeys to work by bicycle","M?nchengladbach","Value",OBS_VALUE,4.9
2003_2006,"Proportion of journeys to work by foot","M?nchengladbach","Value",OBS_VALUE,9.7
2003_2006,"Proportion of journeys to work by public transport (rail, metro, bus, tram)","M?nchengladbach","Value",OBS_VALUE,12.7
2003_2006,"Proportion of journeys to work by car or motor cycle","M?nchengladbach","Value",OBS_VALUE,72.7

